"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CNBKA","Century Bancorp, Inc.","60.35","336023308.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cnbka",
"CFCO","CF Corporation","9.93","834120000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cfco",
"CFCOU","CF Corporation","10.48","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cfcou",
"CFCOW","CF Corporation","1.25","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cfcow",
"CHFN","Charter Financial Corp.","17","255525742","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chfn",
"CHFC","Chemical Financial Corporation","52.49","3702992136.29","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chfc",
"CHMG","Chemung Financial Corp","36.35","170955285.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chmg",
"CCCR","China Commercial Credit, Inc.","1.16","19299707.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cccr",
"CO","China Cord Blood Corporation","5.76","420498708.48","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/co",
"JRJC","China Finance Online Co. Limited","3.55","75329583.55","21219601","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jrjc",
"HGSH","China HGS Real Estate, Inc.","2","90100000","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/hgsh",
"CLDC","China Lending Corporation","5.31","121592989.08","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/cldc",
"LFC","China Life Insurance Company Limited","13.46","76088585860","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lfc",
"CINF","Cincinnati Financial Corporation","75.78","12484647695.52","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cinf",
"CIT","CIT Group Inc (DEL)","43.48","8785643889.96","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cit",
"BLW","Citigroup Inc.","15.43","570969467.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/blw",
"C","Citigroup Inc.","60.55","172551166516.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c",
"C^K","Citigroup Inc.","27.86","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^k",
"C^N","Citigroup Inc.","25.98","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^n",
"CZNC","Citizens & Northern Corp","25.85","312436309.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cznc",
"CZWI","Citizens Community Bancorp, Inc.","12.35","64975449.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/czwi",
"CFG","Citizens Financial Group, Inc.","35.91","18381533701.23","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfg",
"CZFC","Citizens First Corporation","17.601","35216996.052","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/czfc",
"CIZN","Citizens Holding Company","26.608","129716102.032","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cizn",
"CIA","Citizens, Inc.","10.22","511836282.16","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/cia",
"CHCO","City Holding Company","67.06","1006384240.26","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chco",
"CIVB","Civista Bancshares, Inc. ","20.36","167751068.92","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/civb",
"CIVBP","Civista Bancshares, Inc. ","66.5","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/civbp",
"CSBK","Clifton Bancorp Inc.","16.83","387871501.05","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/csbk",
"CME","CME Group Inc.","117.19","39768455914.69","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cme",
"CNA","CNA Financial Corporation","40.99","11087358456.5","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cna",
"CCNE","CNB Financial Corporation","26.71","386385310.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ccne",
"CNO","CNO Financial Group, Inc.","19.4","3366869321","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/cno",
"CWAY","Coastway Bancorp, Inc.","16","71466144","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cway",
"COBZ","CoBiz Financial Inc.","16.9","701225818.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cobz",
"CVLY","Codorus Valley Bancorp, Inc","27.64","231646832.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cvly",
"CNS","Cohen & Steers Inc","33.89","1555088265.94","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/cns",
"CIGI","Colliers International Group Inc. ","36.8","1373257025.6","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cigi",
"CBAN","Colony Bankcorp, Inc.","13.6","114773908.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cban",
"COLB","Columbia Banking System, Inc.","44.33","2573011036.31","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/colb",
"CMA","Comerica Incorporated","70.27","12104919674.87","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cma",
"CBSH","Commerce Bancshares, Inc.","58.2","5902746373.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbsh",
"CBSHP","Commerce Bancshares, Inc.","25.39","2326749857.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbshp",
"CBU","Community Bank System, Inc.","59.95","2665107225","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbu",
"ESXB","Community Bankers Trust Corporation.","7.4326","163126735.7916","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esxb",
"CTBI","Community Trust Bancorp, Inc.","48.55","855402935.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ctbi",
"CWBC","Community West Bancshares","9.16","74145519.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cwbc",
"CNFR","Conifer Holdings, Inc.","7.1","54190253","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cnfr",
"CNOB","ConnectOne Bancorp, Inc.","25.45","812496365.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cnob",
"CTO","Consolidated-Tomoka Land Co.","55.03","315848316.98","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cto",
"CPSS","Consumer Portfolio Services, Inc.","5.09","121355627.3","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cpss",
"CPAA","Conyers Park Acquisition Corp.","10.25","515703125","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cpaa",
"CPAAU","Conyers Park Acquisition Corp.","11","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cpaau",
"CPAAW","Conyers Park Acquisition Corp.","2.25","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cpaaw",
"GYC","Corporate Asset Backed Corp CABCO","21.75","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyc",
"CRVL","CorVel Corp.","37.3","727071630.1","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crvl",
"ICBK","County Bancorp, Inc.","25.45","166955435.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/icbk",
"COWN","Cowen Group, Inc.","16.25","436057147.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cown",
"COWNL","Cowen Group, Inc.","25.81","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cownl",
"CPF","CPB Inc.","31.09","958523291.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cpf",
"PMTS","CPI Card Group Inc.","4.65","256807224","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/pmts",
"BAP","Credicorp Ltd.","164.69","15543823786.73","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bap",
"CACC","Credit Acceptance Corporation","209.68","4262428089.04","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cacc",
"GLDI","Credit Suisse Gold Shares Covered Calls ETN","9.15","123757428.3","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gldi",
"CS","Credit Suisse Group","15.68","32744544000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cs",
"SLVO","Credit Suisse Silver Shares Covered Call ETN","8.5","7225000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/slvo",
"CRESY","Cresud S.A.C.I.F. y A.","16.99","699104163.21","41147979","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cresy",
"CUNB","CU Bancorp (CA)","34.2","604602579.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cunb",
"CFR","Cullen/Frost Bankers, Inc.","87.77","5525986385.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfr",
"CUBI","Customers Bancorp, Inc","36.04","1079730180.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubi",
"CUBS","Customers Bancorp, Inc","26.33","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubs",
"CVBF","CVB Financial Corporation","22.82","2467663360.26","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvbf",
"CB","D/B/A Chubb Limited New","131.33","61112990438.17","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cb",
"DKT","Deutsch Bk Contingent Cap Tr V","25.72","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dkt",
"DB","Deutsche Bank AG","19.27","26571403000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/db",
"DTK","Deutsche Bank AG","25.39","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dtk",
"DXB","Deutsche Bank AG","24.12","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dxb",
"DHIL","Diamond Hill Investment Group, Inc.","207.61","708794034.65","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/dhil",
"DCOM","Dime Community Bancshares, Inc.","20.4","765894580.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/dcom",
"DFS","Discover Financial Services","72.06","28420367367.54","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dfs",
"DNBF","DNB Financial Corp","29","122650599","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dnbf",
"DGICA","Donegal Group, Inc.","17.43","467266124.22","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","16.85","451717394.9","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgicb",
"EAGL","Double Eagle Acquisition Corp.","10","625000000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/eagl",
"EAGLU","Double Eagle Acquisition Corp.","10.5","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/eaglu",
"EAGLW","Double Eagle Acquisition Corp.","0.49","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/eaglw",
"DNB","Dun & Bradstreet Corporation (The)","123.42","4539842896.38","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dnb",
"DFT","Dupont Fabros Technology, Inc.","47.25","3585205118.25","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/dft",
"ETFC","E*TRADE Financial Corporation","36.56","10010576956.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/etfc",
"EBMT","Eagle Bancorp Montana, Inc.","20.1","75967226.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","60.1","2021325871","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/egbn",
"EWBC","East West Bancorp, Inc.","50.73","7313447633.88","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ewbc",
"EVBS","Eastern Virginia Bankshares, Inc.","10.27","134707482","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/evbs",
"EV","Eaton Vance Corporation","43.69","4980133098.6","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ev",
"ECAC","E-compass Acquisition Corp.","10.2504","54429624","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/ecac",
"ECACR","E-compass Acquisition Corp.","0.78","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/ecacr",
"ECACU","E-compass Acquisition Corp.","10.801","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/ecacu",
"EHTH","eHealth, Inc.","10.9","199922687.9","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ehth",
"ELEC","Electrum Special Acquisition Corporation","9.92","248000000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/elec",
"ELECU","Electrum Special Acquisition Corporation","10.2997","257492500","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/elecu",
"ELECW","Electrum Special Acquisition Corporation","0.4","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/elecw",
"EFC","Ellington Financial LLC","15.94","518488860.08","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/efc",
"ESBK","Elmira Savings Bank NY (The)","21.2","57346000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esbk",
"EMCI","EMC Insurance Group Inc.","30.84","650836072.56","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","29.44","63187307.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/emcf",
"EMG","Emergent Capital, Inc.","0.45","12722494.95","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/emg",
"EIG","Employers Holdings Inc","39.65","1272278851.35","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eig",
"ECPG","Encore Capital Group Inc","28.3","722562024.1","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/ecpg",
"ENH","Endurance Specialty Holdings Ltd","92.53","6257609679.53","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/enh",
"ENVA","Enova International, Inc.","13.8","458361397.2","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/enva",
"ESGR","Enstar Group Limited","199.2","3856095273.6","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esgr",
"ENFC","Entegra Financial Corp.","20.35","131090772.45","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/enfc",
"EBTC","Enterprise Bancorp Inc","38.1","436211548.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","41","820467441","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/efsc",
"EFX","Equifax, Inc.","121","14491118389","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/efx",
"EQFN","Equitable Financial Corp.","9.95","34597712.15","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/eqfn",
"EQBK","Equity Bancshares, Inc.","32.5","379579037.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/eqbk",
"ERIE","Erie Indemnity Company","112.24","5869014784.32","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/erie",
"ESSA","ESSA Bancorp, Inc.","15.86","180929833.24","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/essa",
"ESNT","Essent Group Ltd.","32.77","3051052652.35","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esnt",
"EEFT","Euronet Worldwide, Inc.","73.82","3853857623.9","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/eeft",
"EVBN","Evans Bancorp, Inc.","33.85","145288058.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/evbn",
"EVER","EverBank Financial Corp.","19.42","2459405234.52","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ever",
"EVR","Evercore Partners Inc","72","2802065184","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","218.82","8944005353.64","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/re",
"EVRI","Everi Holdings Inc.","2.35","155227003.4","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/evri",
"FNB","F.N.B. Corporation","16.09","3386220145.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnb",
"FANH","Fanhua Inc.","8.65","312934890.6","36177444","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fanh",
"FFKT","Farmers Capital Bank Corporation","41.25","309687675","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","14","378667296","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FBSS","Fauquier Bankshares, Inc.","16.93","63546517.98","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FBK","FB Financial Corporation","27.03","648047547.66","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","76.9","1912925796.2","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/ffg",
"FBRC","FBR & Co","13.95","96473359.35","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fbrc",
"FCB","FCB Financial Holdings, Inc.","48.7","1994823978.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcb",
"AGM","Federal Agricultural Mortgage Corporation","58.56","613917390.72","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm",
"FII","Federated Investors, Inc.","28.29","2891837267.07","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/fii",
"FNHC","Federated National Holding Company","19.63","270928489.91","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FGL","Fidelity and Guaranty Life","24","1414897176","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/fgl",
"FNF","Fidelity National Financial, Inc.","34.44","11659918095.84","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnf",
"FNFV","Fidelity National Financial, Inc.","13.1","4435102411.6","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnfv",
"LION","Fidelity Southern Corporation","23.51","614539104.27","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FSAM","Fifth Street Asset Management Inc.","6.65","328903866.2","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/fsam",
"FITB","Fifth Third Bancorp","26.87","20267925673.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","27.86","501480000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbi",
"FNGN","Financial Engines, Inc.","38.05","2355635090.9","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","32.95","478688341.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FAC","First Acceptance Corporation","1.21","49726204.77","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FAF","First American Corporation (The)","37.5","4118285025","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/faf",
"FBNC","First Bancorp","27.27","566895795.66","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","30.79","332275457.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"FBP","First BanCorp.","6.83","1484978142.39","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbp",
"BUSE","First Busey Corporation","30.65","1171050373.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","23.5","204608390","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","32.55","108637317.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCNCA","First Citizens BancShares, Inc.","354.02","4251923578.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCF","First Commonwealth Financial Corporation","13.89","1235515430.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcf",
"FCBC","First Community Bancshares, Inc.","29.6","502885736.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","17.75","118983876.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FCFP","First Community Financial Partners, Inc.","11.35","195649540.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcfp",
"FBNK","First Connecticut Bancorp, Inc.","22.4","354127155.2","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","49.65","445907891.25","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","28.25","1750251943.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","17.8","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","44.4","2933209854","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","52.55","640360479.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","19.36","211632504.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","28.45","464521870.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","22.99","174935370.06","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","34.54","4819388789.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhb",
"FHN","First Horizon National Corporation","20.26","4725332833.92","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"INBK","First Internet Bancorp","30.1","194989305","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","24.73","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","41.8","1875983916.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","36.95","1507823749.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","32.99","410971671.38","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","25.34","2060797393.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNBC","First NBC Bank Holding Company","6.8","130770194.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbc",
"FNWB","First Northwest Bancorp","15.19","197584836.4","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","44.5","98202021.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSBK","First South Bancorp Inc","11.87","112704878.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FUNC","First United Corporation","14.7","92154358.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","11.07","66899242.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fusb",
"FSV","FirstService Corporation","48.11","1659567295.37","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsv",
"FBC","Flagstar Bancorp, Inc.","26.76","1514789913.24","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fbc",
"FFIC","Flushing Financial Corporation","29.07","831939591.51","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FOR","Forestar Group Inc","13.2","445133436","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/for",
"FIG","Fortress Investment Group LLC","5.37","2073072185.94","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/fig",
"FSB","Franklin Financial Network, Inc.","41.05","533686329.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","40.75","23178824206.5","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ben",
"FRPH","FRP Holdings, Inc.","38.1","376481911.5","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","35.4267","108326098.2051","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FSBC","FSB Bancorp, Inc.","14.4011","27962443.0568","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsbc",
"FULT","Fulton Financial Corporation","18.8","3257494800","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"FXCM","FXCM Inc.","7.9","44260216.1","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fxcm",
"GCAP","GAIN Capital Holdings, Inc.","6.7","326124898.6","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","31.16","919064698.56","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gbl",
"GZT","Gazit-Globe Ltd.","9.16","1800483829.2","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gzt",
"GNW","Genworth Financial Inc","3.94","1963577382.36","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/gnw",
"GTWN","Georgetown Bancorp, Inc.","25.85","47587782","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gtwn",
"GABC","German American Bancorp, Inc.","51.31","782880232.19","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"GTY","Getty Realty Corporation","26.15","887514630.1","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gty",
"GBCI","Glacier Bancorp, Inc.","35.58","2722773803.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbci",
